adult,original_language,popularity,runtime,title,vote_average,vote_count,Year,budget,revenue
FALSE,en,28.224212,130,Kingsman: The Secret Service,7.6,6069,2015,81,414.351546
FALSE,en,19.539436,97,Night at the Museum: Secret of the Tomb,6.1,1893,2014,127,349.424282
FALSE,en,2.503594,106,Madea's Big Happy Family,6.7,51,2011,25,53.213633
FALSE,en,15.297821,102,Seventh Son,5.2,980,2014,95,114.178613
FALSE,ru,0.880482,118,Gloss,3.6,6,2007,2.5,4.684165
FALSE,en,0.964715,94,Fishtales,4,2,2007,14,0.009216
FALSE,en,13.275529,119,Annie,6,472,2014,65,133.821816
FALSE,hi,12.58752,153,PK,7.7,262,2014,13,120
FALSE,en,6.693589,87,Foodfight!,2.3,28,2012,65,0.073706
FALSE,ml,1.908761,160,Drishyam,8.1,23,2013,0.75,12
FALSE,en,30.206365,120,Chappie,6.6,3124,2015,49,104.399548
FALSE,en,5.636855,101,Gimme Shelter,6.4,90,2013,7.5,1.35991
FALSE,en,18.081483,109,Taken 3,6.1,2225,2014,48,325.771424
FALSE,en,14.932368,133,Blackhat,5.1,842,2015,70,17.75294
FALSE,en,30.188198,126,Terminator Genisys,5.8,3677,2015,155,440.603537
FALSE,en,6.942139,90,The Woman in Black 2: Angel of Death,5,389,2014,1,26.501323
FALSE,ru,5.653476,127,Forbidden Kingdom,4.9,71,2014,26,34.592118
FALSE,en,5.892524,105,Justin Bieber: Never Say Never,4.8,156,2011,13,98.441954
FALSE,en,5.192042,99,Nurse 3-D,4.9,120,2013,0.00001,10
FALSE,es,11.003515,90,"Tad, the Lost Explorer",5.6,136,2012,10.5,23
FALSE,en,5.317284,100,Nothing Left to Fear,4.6,59,2013,3,1.675381
FALSE,en,20.359336,100,It Follows,6.6,1894,2015,2,14.674076
FALSE,ko,7.453745,120,The Berlin File,6.5,56,2013,9,48.96521
FALSE,en,0.892007,78,Peter and Vandy,6.5,8,2009,0.5,0.011276
FALSE,en,1.011029,103,Kandahar,6.4,12,2010,7,15.172408
FALSE,es,4.207751,105,Torrente 5: Operación Eurovegas,5.2,69,2014,9.272437,11.672363
FALSE,en,29.36178,120,Mad Max: Fury Road,7.3,9629,2015,150,378.85834
FALSE,en,10.098792,97,Insidious: Chapter 3,6.3,1005,2015,10,104.303851
FALSE,en,31.626013,136,Star Wars: The Force Awakens,7.5,7993,2015,245,2068.223624
FALSE,en,11.51021,125,Ben-Hur,5.3,642,2016,100,94.061311
FALSE,en,12.572718,123,Warcraft,6.3,2325,2016,160,433.677183
FALSE,en,37.37942,141,Avengers: Age of Ultron,7.3,6908,2015,280,1405.403694
FALSE,en,133.82782,129,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,2814,2017,230,794.191988
FALSE,en,26.882388,117,Ant-Man,7,6029,2015,130,519.311965
FALSE,en,17.246484,100,Fantastic Four,4.4,2322,2015,120,167.977596
FALSE,en,187.860492,108,Deadpool,7.4,11444,2016,58,783.112979
FALSE,en,185.330992,137,Guardians of the Galaxy Vol. 2,7.6,4858,2017,200,863.416141
FALSE,en,145.882135,147,Captain America: Civil War,7.1,7462,2016,250,1153.304495
FALSE,en,43.847654,115,Doctor Strange,7.1,5880,2016,165,677.718395
FALSE,en,28.712522,144,X-Men: Apocalypse,6.4,4831,2016,178,543.934787
FALSE,fr,7.847574,148,My Way,6.2,85,2012,27.563396,29.19333
FALSE,en,1.500013,98,The Derby Stallion,4.7,11,2005,0.75,4
FALSE,en,10.197503,102,Cake,6.2,371,2014,7,2.360281
FALSE,ru,6.407641,76,The Snow Queen,5.1,47,2012,7,12.4
FALSE,en,8.728556,111,The Gambler,5.7,550,2014,25,39.17113
FALSE,en,10.241861,106,Mortdecai,5.4,1078,2015,60,30.41856
FALSE,en,33.068431,125,Fifty Shades of Grey,5.2,3350,2015,40,571.006128
FALSE,en,8.592449,100,The DUFF,6.8,1372,2015,8.5,43.528634
FALSE,is,2.861451,85,Of Horses and Men,6.9,26,2013,0.00001,0.000011
FALSE,en,9.363482,106,Project Almanac,6.4,953,2015,12,32.248241
FALSE,en,7.991613,111,Brooklyn,7.2,1235,2015,11,62.076141
FALSE,en,12.019571,104,A Walk in the Woods,5.7,266,2015,8,35.991087
FALSE,en,6.60913,112,99 Homes,6.8,240,2014,8,1.411927
FALSE,en,3.851653,112,Aloft,5.1,41,2014,8,0.053086
FALSE,en,5.353826,108,The Bronze,5.5,112,2016,3.5,0.615816
FALSE,en,3.993759,101,The D Train,4.5,79,2015,0.447524,0.771317
FALSE,en,14.986654,98,The Diary of a Teenage Girl,6.8,286,2015,2,1.477002
FALSE,en,7.948581,103,Dope,7.2,698,2015,0.7,17.986781
FALSE,en,3.791712,120,Miss Julie,5.8,46,2014,5.5,5
FALSE,en,14.443362,108,The Loft,6.4,500,2014,14,10.07679
FALSE,en,6.640704,95,Lost River,5.8,228,2015,2,0.045431
FALSE,it,3.782108,90,Italiano medio,6,142,2015,1.81672,4.5418
FALSE,en,20.328822,167,The Hateful Eight,7.6,4405,2015,44,155.760117
FALSE,en,9.662731,109,Paper Towns,6.1,1997,2015,12,85.5123
FALSE,en,12.21459,101,The Wedding Ringer,6.5,632,2015,23,79.79988
FALSE,en,10.200398,91,The Boy Next Door,4.1,1034,2015,4,52.425855
FALSE,en,13.492684,119,Crimson Peak,6.4,1494,2015,55,74.679822
FALSE,en,6.575393,93,Hot Tub Time Machine 2,5,360,2015,14,12.314651
FALSE,en,10.035362,105,Focus,6.7,2588,2015,50.1,153.962963
FALSE,en,12.334689,93,The SpongeBob Movie: Sponge Out of Water,5.7,733,2015,74,311.594032
FALSE,en,9.234943,83,Demonic,5,153,2015,3,3.387
FALSE,en,5.204474,122,The Second Best Exotic Marigold Hotel,6.3,277,2015,10,85.978266
FALSE,en,9.056173,94,Tracers,5.9,437,2015,11,0.593683
FALSE,zh,6.542647,116,Wolf Totem,6.4,137,2015,38,123.205624
FALSE,en,5.840554,83,The Lazarus Effect,5.1,517,2015,3.3,64.110728
FALSE,en,10.24952,91,Unfinished Business,5,322,2015,35,14.431253
FALSE,ru,1.823774,100,Soulless,5.5,25,2012,2.8,13.21898
FALSE,hi,1.856101,140,Raanjhanaa,6.3,34,2013,6.4,18
FALSE,en,16.838145,114,Run All Night,6.3,1169,2015,50,71.561644
FALSE,ja,6.493765,90,Stand by Me Doraemon,7,103,2014,35,83.061158
FALSE,en,19.801128,105,Cinderella,6.7,2426,2015,95,543.514353
FALSE,en,15.968492,93,Poltergeist,5,924,2015,35,95.437994
FALSE,en,11.30428,111,Pan,5.9,979,2015,150,128.38832
FALSE,en,9.42755,97,While We're Young,5.8,387,2015,10,7.587485
FALSE,en,5.02124,107,Suite Française,7.1,284,2014,15,9.104716
FALSE,en,27.887186,119,Insurgent,6.2,3921,2015,110,295.238201
FALSE,en,6.911759,90,Big Game,5.3,387,2014,8.5,7.5
FALSE,en,13.422713,94,Home,6.8,1539,2015,135,368.871007
FALSE,en,12.682927,112,Midnight Special,6.2,705,2016,18,6.212282
FALSE,en,11.429831,115,The Gunman,5.5,397,2015,40,13.644292
FALSE,en,12.543659,120,Escobar: Paradise Lost,6.1,281,2014,17,3.758328
FALSE,en,27.275687,137,Furious 7,7.3,4253,2015,190,1506.24936
FALSE,en,10.07817,82,Unfriended,5.5,1092,2015,1,62.88209
FALSE,en,17.608346,137,Child 44,6.1,565,2015,50,3.32433
FALSE,en,8.178015,100,Get Hard,5.9,961,2015,40,111.811453
FALSE,ru,3.022666,93,What Men Talk About,7.6,46,2010,1.95,12.005838
FALSE,cn,6.636514,100,Kung Fu Jungle,6.5,117,2014,25,0.129115
FALSE,en,6.502973,87,Infinitely Polar Bear,6.9,135,2014,6.7,1.430655
FALSE,en,11.61,120,Woman in Gold,7.3,454,2015,11,61.619773
FALSE,fr,11.024334,118,Samba,6.4,393,2014,20,0.15153
FALSE,ru,4.037707,85,Space Dogs,6.3,10,2010,25,6.5
FALSE,en,22.296076,130,Tomorrowland,6.2,2904,2015,190,209.154322
FALSE,it,2.513078,94,Long Live Freedom,7.2,42,2013,5,0.048125
FALSE,en,17.02038,94,Paul Blart: Mall Cop 2,5,576,2015,38,107.597242
FALSE,en,8.279917,139,Parts Per Billion,4.4,27,2014,0.5,15
FALSE,ko,5.062756,126,The Admiral: Roaring Currents,7,62,2014,9.5,112.156811
FALSE,en,10.264416,128,The Longest Ride,7.3,1083,2015,34,63.013281
FALSE,en,10.542026,112,The Age of Adaline,7.4,2052,2015,25,65.663276
FALSE,en,16.903373,107,Danny Collins,6.6,187,2015,10,10.835752
FALSE,en,4.565414,78,Grandma,6.1,143,2015,0.6,7.087452
FALSE,en,2.691651,110,50 to 1,5.7,19,2014,10,1.064454
FALSE,fr,4.707275,98,Barbecue,5.8,217,2014,6,14.348529
FALSE,en,20.547925,114,San Andreas,6,3017,2015,110,470.490832
FALSE,ko,6.261686,96,A Company Man,6.6,52,2012,3.5,7.339398
FALSE,en,10.721799,96,Hitman: Agent 47,5.5,1183,2015,35,81.96745
FALSE,en,4.50333,117,Jimmy P.,6,30,2013,10,0.030283
FALSE,en,16.778946,100,Ricki and the Flash,5.6,273,2015,18,41.325328
FALSE,hi,2.942711,123,Piku,6.8,44,2015,5.5,22.159216
FALSE,en,15.862632,115,Pitch Perfect 2,6.8,1997,2015,29,287.506194
FALSE,en,8.364201,118,Carol,7.3,1014,2015,11.8,40.272135
FALSE,en,5.975657,111,Strangerland,5.1,90,2015,10,0.017472
FALSE,en,11.223033,118,The Lobster,6.7,1340,2015,4,15.656193
FALSE,en,12.020933,95,Maggie,5.2,604,2015,4,0.187112
FALSE,en,6.90658,87,Hot Pursuit,5.4,659,2015,35,51.680201
FALSE,en,9.336019,100,The Green Inferno,5,359,2014,5,6.833445
FALSE,ru,0.975857,105,A Driver for Vera,6.2,11,2004,3.3,2.011837
FALSE,ru,0.562568,0,Plus one,4,6,2008,0.336029,0.927277
FALSE,en,25.62993,141,The Martian,7.6,7442,2015,108,630.16189
FALSE,hi,1.493061,128,Badlapur,6.8,30,2015,3.7,11.48
FALSE,it,8.717661,118,Youth,6.7,625,2015,13.36,2
FALSE,hi,1.710257,138,Wake Up Sid,6.8,32,2009,3,11
FALSE,hi,2.004745,123,Sarkar,6.9,17,2005,1.9,5.9
FALSE,en,13.257467,120,Spy,6.9,2590,2015,65,235.666219
FALSE,en,17.310647,125,Trainwreck,5.9,1193,2015,35,140.795793
FALSE,en,8.451297,105,Aloha,5.2,704,2015,37,26.25002
FALSE,it,2.208906,0,Tutto tutto niente niente,4.8,54,2012,5.57975,8.9276
FALSE,en,6.743182,86,Song One,5.5,87,2014,6,0.032251
FALSE,zh,5.462048,127,Dragon Blade,5.9,146,2015,65,121.545703
FALSE,hi,1.838865,139,Mere Brother Ki Dulhan,6.5,19,2011,5.51,18.05
FALSE,en,14.013413,104,Entourage,6.2,502,2015,30,49.263404
FALSE,en,9.383088,92,5 Flights Up,5.9,92,2014,6,1.020921
FALSE,en,23.985587,94,Inside Out,7.9,6737,2015,175,857.611174
FALSE,hi,1.252133,119,Tanu Weds Manu,6.1,20,2011,0.4,0.252
FALSE,en,26.628178,137,The Hunger Games: Mockingjay - Part 2,6.6,4117,2015,160,653.428261
FALSE,en,7.987747,111,Max,6.8,282,2015,20,43.967255
FALSE,en,21.14796,105,Pixels,5.6,2564,2015,88,243.637091
FALSE,en,18.386172,121,Allegiant,5.9,2064,2016,110,179.246868
FALSE,en,41.051421,133,Fantastic Beasts and Where to Find Them,7.2,5612,2016,180,809.342332
FALSE,hi,2.39989,130,Madras Cafe,6.9,32,2013,5.4,6.5
FALSE,en,11.01395,87,The Secret Life of Pets,5.9,3536,2016,75,875.457937
FALSE,ru,9.56013,104,White Tiger,5.9,24,2012,11,7.2
FALSE,hi,1.812728,128,Gabbar Is Back,7,33,2015,11,41
FALSE,en,11.946728,106,Little Boy,7,190,2015,20,6.485961
FALSE,en,25.301568,116,Self/less,6.3,1122,2015,26,30.523226
FALSE,en,10.038581,113,Criminal,5.8,566,2016,31.5,14.708696
FALSE,en,13.412445,106,The Last Witch Hunter,5.7,1345,2015,90,146.93691
FALSE,en,15.553313,98,Krampus,5.9,601,2015,15,61.548707
FALSE,en,42.965027,123,Suicide Squad,5.9,7717,2016,175,745.600054
FALSE,hi,1.12908,137,Bluffmaster!,4.9,14,2005,1.823152,7.133082
FALSE,en,16.993841,120,Independence Day: Resurgence,4.9,2550,2016,165,389.681935
FALSE,en,20.659284,122,Star Trek Beyond,6.6,2636,2016,185,343.471816
FALSE,ta,0.602301,127,Pizza,5.5,11,2012,0.24,2.8
FALSE,hi,2.009033,159,Rockstar,7.4,45,2011,10.92,19.66
FALSE,he,0.63535,88,This is Sodom,7.5,10,2010,2.745,5.85
FALSE,hi,2.089842,135,Kaminey,7.2,26,2009,9,18.13
FALSE,hi,1.472352,156,Company,6.3,16,2002,1.5,6
FALSE,ta,1.542355,147,Vishwaroopam,5.5,25,2013,17,51
FALSE,hi,1.3666,150,Shootout at Lokhandwala,6,15,2007,11,12
FALSE,hi,4.0315,162,Josh,6,15,2000,6.9,15
FALSE,hi,5.326716,172,Dhoom 3,6,86,2013,19.5,91
FALSE,en,3.81393,147,Dhoom 2,5.9,69,2006,11,46.396427
FALSE,en,42.061481,115,Ted 2,6.2,2524,2015,68,217.022588
FALSE,en,547.488298,91,Minions,6.4,4729,2015,74,1156.730962
FALSE,en,12.319595,93,The Good Dinosaur,6.6,1782,2015,175,331.926147
FALSE,en,10.61072,122,Black Mass,6.3,1262,2015,53,98.837872
FALSE,en,24.926577,148,Spectre,6.3,4552,2015,245,880.674609
FALSE,en,16.224866,122,Steve Jobs,6.8,1608,2015,30,34.441873
FALSE,en,12.493466,113,Macbeth,6.4,497,2015,15,12.601706
FALSE,en,11.33038,99,Vacation,6.1,1218,2015,31,104.384188
FALSE,en,4.69699,97,Manglehorn,5.2,68,2015,4,0.143101
FALSE,en,0.922522,0,Shabd,5,1,2005,2.5,3.1
FALSE,en,31.435879,151,Batman v Superman: Dawn of Justice,5.7,7189,2016,250,873.260194
FALSE,fr,5.105914,99,Gemma Bovery,6.2,86,2014,9.7,0.154701
FALSE,en,1.03513,88,Love and the City,5.1,14,2009,3.5,9.112193
FALSE,en,8.76993,115,Magic Mike XXL,6.2,716,2015,14.8,122.513057
FALSE,en,17.432758,106,The Jungle Book,6.7,2977,2016,175,966.5506
FALSE,ja,11.350372,93,Dragon Ball Z: Resurrection 'F',6.8,377,2015,5,61.76819
FALSE,hi,1.377993,151,Bombay Velvet,5.4,17,2015,18,1.5
FALSE,en,14.656875,116,The Man from U.N.C.L.E.,7.1,2306,2015,75,108.145109
FALSE,en,1.574542,96,Treehouse,3.5,26,2014,3.25,3.25
FALSE,en,9.425787,123,The Walk,6.9,1151,2015,35,61.181942
FALSE,en,18.022579,144,13 Hours: The Secret Soldiers of Benghazi,7,963,2016,50,69.41137
FALSE,fr,6.976069,116,French Women,5.6,127,2014,5,12.058187
FALSE,it,5.219214,110,Welcome to the North,5.6,276,2012,6,35
FALSE,it,3.800073,0,The Worst Christmas of My Life,5.5,86,2012,6.8435,10.703234
FALSE,it,5.010563,0,La peggior settimana della mia vita,5.9,96,2011,11,12.9358
FALSE,it,3.372144,117,A Whole Life Ahead,6.5,65,2008,5.94,4.25
FALSE,en,3.436499,96,The Opposite Sex,4.1,9,2014,3.3,0.045
FALSE,en,7.51505,87,The Gallows,4.9,370,2015,0.1,42.66441
FALSE,en,9.188583,113,Dark Places,5.7,488,2015,20,0.208588
FALSE,tr,6.49255,97,Mustang,8,378,2015,1.3,0.25
FALSE,ta,1.217786,138,Soodhu Kavvum,7,11,2013,0.31,12
FALSE,hi,6.31224,163,Bajrangi Bhaijaan,7.7,165,2015,14,98
FALSE,en,23.501228,156,The Revenant,7.3,6558,2015,135,532.950503
FALSE,en,6.862812,95,Irrational Man,6.3,600,2015,11,27.391084
FALSE,te,11.80967,159,Baahubali: The Beginning,7.5,138,2015,40,100
FALSE,en,12.370126,123,Southpaw,7.3,2112,2015,30,91.709827
FALSE,en,19.511221,121,Sicario,7.2,2465,2015,30,84.025816
FALSE,en,10.428421,90,Anomalisa,6.9,472,2015,8,5.659286
FALSE,en,10.156891,120,Colonia,7.4,566,2016,14,3.621046
FALSE,en,5.149301,91,The Vatican Tapes,4.6,248,2015,13,1.784763
FALSE,en,15.651705,121,The Intern,7.1,1926,2015,35,194.564672
FALSE,en,2.328321,134,Love,5.2,449,2015,3,0.249083
FALSE,en,12.443291,117,Room,8.1,2838,2015,6,35.401758
FALSE,en,8.585856,108,The Gift,6.7,1077,2015,5,58.978653
FALSE,en,11.840138,92,The Witch,6.3,1471,2016,3.5,40.423945
FALSE,en,4.626438,87,3 Generations,6.1,75,2016,5,0.443962
FALSE,en,3.549738,107,Zaytoun,6.6,16,2012,8,0.04233
FALSE,en,15.021058,94,The Visit,6,1405,2015,5,98.450062
FALSE,en,6.79115,111,Secret in Their Eyes,6.2,341,2015,19.5,34.85499
FALSE,en,17.602928,97,Sinister 2,5.5,605,2015,10,52.882018
FALSE,en,9.534828,96,American Ultra,6,1099,2015,28,27.139524
FALSE,en,14.13262,103,No Escape,6.7,798,2015,5,54.418872
FALSE,en,21.183077,147,Straight Outta Compton,7.7,1381,2015,28,201.634991
FALSE,en,4.832631,87,Tangerine,6.9,166,2015,0.1,0.702354
FALSE,en,12.975936,124,Joy,6.4,1619,2015,60,101.134059
FALSE,en,7.855489,130,Iron & Blood: The Legend of Taras Bulba,5,14,2009,25,16.815892
FALSE,en,9.447808,109,Victor Frankenstein,5.6,697,2015,40,34.227298
FALSE,en,0.086226,93,Sholem Aleichem: Laughing In The Darkness,7,2,2012,0.5,0.845188
FALSE,hi,0.34064,110,The Angrez,6.9,6,2006,0.05,0.3
FALSE,en,0.660969,120,Captive,5.9,11,2012,0.01118,0.024591
FALSE,en,19.803969,101,Equals,5.9,386,2015,16,2.084628
FALSE,en,20.683405,93,Scouts Guide to the Zombie Apocalypse,6.2,526,2015,15,14.860766
FALSE,en,8.093442,106,Suffragette,7.1,440,2015,14,16.00242
FALSE,en,9.023686,96,We Are Your Friends,6.3,673,2015,6,11.12209
FALSE,en,5.384163,120,War Room,6.9,92,2015,3,67.790117
FALSE,en,11.187833,131,Legend,6.7,994,2015,25,42.972994
FALSE,en,11.245661,120,The Danish Girl,7.4,1689,2015,15,64.191523
FALSE,en,8.4702,95,Green Room,6.7,696,2016,5,3.220371
FALSE,en,11.732546,137,Beasts of No Nation,7.6,476,2015,6,9.0777
FALSE,en,5.799373,104,The Lady in the Van,6,225,2015,6,41.387687
FALSE,en,0.195677,128,Zid,7.5,2,2014,1.556288,1.268395
FALSE,en,11.007319,96,The Transporter Refueled,5.3,573,2015,25,72.62967
FALSE,fr,3.81584,120,La Vérité si je Mens ! 3,5.3,98,2012,25.496629,40.924982
FALSE,fr,4.052991,105,Would I Lie to You? 2,6.4,81,2001,12.56,42.7
FALSE,en,11.898793,99,Knock Knock,4.9,880,2015,2.5,6.341684
FALSE,ru,0.570293,90,Dreaming of Space,5.7,3,2005,2,0.696681
FALSE,ko,4.385574,125,Silenced,8,88,2011,2.2,31.5
FALSE,en,0.11689,80,The House of Usher,5,3,2007,0.13,0.001677
FALSE,en,6.925667,101,Demolition,6.6,661,2016,10,1.978592
FALSE,en,12.158176,108,Our Brand Is Crisis,5.8,196,2015,28,7.002261
FALSE,hi,2.589507,174,Agneepath,6.3,46,2012,11.097,49.028
FALSE,hi,7.950488,144,Cocktail,6.2,38,2012,6.4,18.8
FALSE,zh,6.294815,105,The Assassin,6.6,158,2015,15,0.632542
FALSE,en,10.516094,101,The Night Before,6.1,548,2015,25,52.395996
FALSE,en,10.758754,121,Everest,6.7,1805,2015,55,203.427584
FALSE,zh,5.361771,111,Monster Hunt,5.7,81,2015,40,385.284817
FALSE,en,14.63239,128,Spotlight,7.8,2751,2015,20,88.346473
FALSE,hu,6.403937,107,Son of Saul,7.1,285,2015,1,1.777043
FALSE,en,7.399209,115,Pawn Sacrifice,6.7,272,2015,19,5.578519
FALSE,en,14.544852,97,Hardcore Henry,6.2,780,2015,10,14.33379
FALSE,en,8.066726,100,Burnt,6.3,974,2015,20,36.606743
FALSE,hi,1.296259,136,Lootera,6.6,27,2013,4.1,4.3
FALSE,ml,0.955596,172,Bangalore Days,7.4,19,2014,7.4,1.3
FALSE,ml,0.633359,130,Ohm Shanthi Oshaana,6.9,8,2014,0.22,1.5
FALSE,ta,0.570021,156,Alaipayuthey,6.7,6,2000,2,6
FALSE,ta,0.505589,169,Vaaranam Aayiram,7.5,13,2008,3,14
FALSE,en,11.760218,89,Hotel Transylvania 2,6.7,1528,2015,80,473.226958
FALSE,en,0.482527,157,Varalaru,6.1,6,2006,0.5,0.5
FALSE,en,4.955317,103,Freeheld,7.1,168,2015,7,0.573335
FALSE,en,12.61223,122,By the Sea,5.4,159,2015,10,3.727746
FALSE,en,11.376954,92,The Little Prince,7.6,771,2015,64,97.57125
FALSE,en,294.337037,141,Wonder Woman,7.2,5025,2017,149,820.580447
FALSE,en,88.439243,110,The Circle,5.4,1015,2017,18,20.497844
FALSE,en,14.16938,161,Silence,7,754,2016,46,23.737523
FALSE,en,13.707888,141,Bridge of Spies,7.2,2633,2015,40,165.478348
FALSE,en,0.262437,88,Cruel World,4.8,6,2005,2,0.016344
FALSE,en,11.241366,106,"Hail, Caesar!",5.7,1338,2016,22,63.647656
FALSE,de,6.704659,116,Look Who's Back,6.8,462,2015,3.196621,25.513752
FALSE,fr,4.206655,119,Standing Tall,7.3,149,2015,5,0.026144
FALSE,en,4.920175,94,Clockstoppers,4.9,90,2002,26,38.793283
FALSE,zh,1.675406,108,The Bullet Vanishes,6,21,2012,12,0.117629
FALSE,en,7.645827,113,Confessions of a Dangerous Mind,6.6,281,2002,30,33.013805
FALSE,en,12.365292,103,Goosebumps,6.2,1022,2015,58,158.162788
FALSE,en,0.560685,100,Rita's Last Fairy Tale,7.4,8,2012,0.2,0.486937
FALSE,en,7.607052,100,The Perfect Guy,5.6,162,2015,12,60.273173
FALSE,en,10.394389,100,Rock the Kasbah,5.2,102,2015,15,3.020664
FALSE,en,7.895442,96,Momentum,5.9,168,2015,20,0.133332
FALSE,ro,2.214179,108,Aferim!,7.5,28,2015,1.379375,0.105097
FALSE,en,9.185701,88,Paranormal Activity: The Ghost Dimension,5,435,2015,10,78.096553
FALSE,en,5.394112,119,Jem and the Holograms,5.4,132,2015,5,2.333684
FALSE,en,8.383246,120,The 33,6,386,2015,25,24.902723
FALSE,en,7.95686,118,The Dressmaker,6.9,419,2015,11.93,18.34
FALSE,en,7.358726,124,Trumbo,7.3,507,2015,15,8.235661
FALSE,zh,2.162781,90,Wolf Warrior,5.8,29,2015,12,80
FALSE,en,7.739783,123,Concussion,7,844,2015,35,50.36379
FALSE,en,12.338346,88,The Peanuts Movie,6.5,608,2015,99,246.233113
FALSE,ru,0.191539,113,Antikiller,4.8,5,2002,5,0.340312
FALSE,en,0.016219,148,Duniyadari,0,0,2014,0.39,0.000003
FALSE,en,0.043519,0,Shikshanachya Aaicha Gho,8,1,2010,0.38,0.52
FALSE,hi,0.254553,170,Fiza,6.1,7,2000,1,0.623791
FALSE,en,33.449723,133,Creed,7.3,1963,2015,37,173.567581
FALSE,en,2.493638,83,William & Kate,5.8,30,2011,0.00002,0.000015
FALSE,en,3.985181,95,Lost in the Sun,5.8,48,2015,0.025,0.025
FALSE,en,12.293202,109,Louder Than Bombs,6.7,93,2015,11,0.161789
FALSE,en,8.476315,93,Heist,5.6,322,2015,8.9,4.1
FALSE,en,5.660649,107,Love the Coopers,5.4,169,2015,17,42.426912
FALSE,hi,2.864948,174,Prem Ratan Dhan Payo,5.6,39,2015,23.4,67
FALSE,ru,1.14731,99,Faster than Rabbits,6.3,12,2014,3,5.279982
FALSE,en,7.291872,114,Point Break,5.5,795,2015,105,133.718711
FALSE,tr,1.640271,90,Recep İvedik,5.4,21,2008,0.5,5.33
FALSE,mr,0.446454,162,Katyar Kaljat Ghusali,9,2,2015,1.5,4.4
FALSE,hi,1.416035,122,Mary Kom,7,29,2014,0.224056,15.536328
FALSE,ml,0.81609,165,Premam,6.4,13,2015,6.2,11
FALSE,en,10.788263,112,The 5th Wave,5.6,1993,2016,38,109.906372
FALSE,no,6.982302,104,The Wave,6.5,317,2015,5.904067,12.975143
FALSE,zh,3.759301,89,Monkey King: Hero Is Back,7.5,58,2015,10,150
FALSE,en,6.133745,121,Truth,6.5,165,2015,9.6,2.541554
FALSE,en,2.240259,114,The Letters,5.6,10,2015,0.000001,0.000001
FALSE,en,13.143061,130,The Big Short,7.3,2679,2015,28,133.346506
FALSE,ml,0.633653,129,Loham,4.4,5,2015,1.050255,2.250547
FALSE,hi,0.904409,155,The Legend of Bhagat Singh,7.2,15,2002,3,6
FALSE,en,10.155109,100,Zoolander 2,4.7,814,2016,50,55.969
FALSE,en,8.898988,110,How to Be Single,5.9,1225,2016,38,112.343513
FALSE,en,6.785049,92,Fifty Shades of Black,4.3,337,2016,20,21.164799
FALSE,en,18.908782,116,Nocturnal Animals,7.2,1990,2016,22.5,29.252978
FALSE,en,8.009226,96,Daddy's Home,5.8,870,2015,50,242.786137
FALSE,en,13.799419,118,Sisters,5.8,593,2015,30,105.011053
FALSE,en,14.696548,95,Kung Fu Panda 3,6.7,1630,2016,145,521.170825
FALSE,hi,4.683689,150,Bajirao Mastani,7.2,71,2015,19.5,56
FALSE,nl,0.852186,115,F.C. De Kampioenen: Kampioen zijn blijft plezant,6.3,8,2013,3.849796,7.471304
FALSE,en,7.954623,108,Pride and Prejudice and Zombies,5.5,662,2016,28,16.374328
FALSE,en,8.826071,98,Jane Got a Gun,5.4,293,2016,25,1.397284
FALSE,hi,4.081193,158,Dilwale,6.3,68,2015,26,61
FALSE,en,3.216606,123,Woodlawn,6.8,49,2015,12,14.394097
FALSE,en,5.396271,97,Captive,5.6,94,2015,2,2.801508
FALSE,en,7.384688,95,The Forest,4.8,478,2016,10,40.055439
FALSE,hi,1.160169,138,Raavan,4.2,15,2010,4.5,4.2
FALSE,hi,1.312833,143,Rowdy Rathore,5.6,24,2012,6.7,31
FALSE,hi,3.571376,102,Wazir,6.7,36,2016,5.2,9.2
FALSE,en,7.008103,86,Norm of the North,4.1,124,2016,18,17.062499
FALSE,en,9.420931,102,Ride Along 2,6.1,567,2016,40,124.827316
FALSE,en,7.528276,106,Eddie the Eagle,7.2,682,2016,23,46.152411
FALSE,hi,3.376147,126,Airlift,7.3,58,2016,4.5,32
FALSE,en,3.531089,129,Stonewall,5.2,32,2015,13.5,0.187674
FALSE,en,17.028854,97,The Boy,5.8,1133,2016,10,64.188367
FALSE,en,4.222496,121,90 Minutes in Heaven,5.4,40,2015,5,4.842699
FALSE,en,8.759801,107,Risen,5.7,300,2016,20,46.069568
FALSE,en,16.290586,102,Dirty Grandpa,5.7,1429,2016,11.5,94.073028
FALSE,ru,0.192475,106,Orleans,6,3,2015,2.5,0.302
FALSE,en,10.385757,114,The Finest Hours,6.3,597,2016,80,52.09909
FALSE,en,0.817488,120,The Guide,8.6,6,2014,0.722083,0.499168
FALSE,en,5.933047,120,The Birth of a Nation,6.4,181,2016,8.5,15.861566
FALSE,hi,1.82294,151,Anjaana Anjaani,6.1,27,2010,6.4,5.9
FALSE,ur,0.241973,137,Na Maloom Afraad,6.2,3,2014,0.88413,2.259444
FALSE,en,34.34759,110,Me Before You,7.6,2674,2016,20,207.945075
FALSE,en,12.892504,115,Triple 9,5.6,812,2016,20,12.639297
FALSE,en,13.337707,127,Gods of Egypt,5.2,1303,2016,140,150.680864
FALSE,es,5.061041,125,Embrace of the Serpent,7.8,129,2015,1.4,1.320005
